pond_id,region,date_of_data_collection,time_of_data_collection,type,do_(mg_l),ph,temp_(in_°c),ammonia—nh3_(mg_l),ammonia—tan_(nh3_n)_(mg_l),ammonia—tan_(nh3)_(mg_l),tds_(ppt),turbidity_(in_cm),feed_amount_(kg),stocking_density_(per_acre),species,weight,is_wq_in_range?,measurement_datetime
ara2_a90d90d1,Eluru,03/16/2024,07:20,Morning,4.9,8.25,28.5,,0.26,,1.37,29.0,260.0,6000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-16 07:20:00
ara2_ac267ebf,Eluru,03/16/2024,06:40,Morning,4.2,8.32,29.2,,0.34,,2.26,28.0,500.0,6767.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-16 06:40:00
ara2_29660d32,Eluru,03/15/2024,16:45,Evening,8.4,8.47,30.6,,,,1.49,,,3142.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-15 16:45:00
ara2_469c3f4d,Eluru,03/15/2024,16:29,Evening,10.4,8.44,31.3,,,,1.36,,,7714.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-15 16:29:00
ara2_044398f2,Eluru,03/15/2024,16:10,Evening,9.4,8.46,30.6,,,,2.46,,,3307.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-15 16:10:00
ara2_469c3f4d,Eluru,03/15/2024,07:35,Morning,4.8,8.24,30.2,,0.36,,1.33,28.0,280.0,7714.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-15 07:35:00
ara2_044398f2,Eluru,03/15/2024,07:15,Morning,3.6,8.3,29.4,,0.16,,2.43,29.0,850.0,3307.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-15 07:15:00
ara2_29660d32,Eluru,03/15/2024,06:55,Morning,4.9,8.31,29.4,,0.26,,1.42,26.0,540.0,2142.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-15 06:55:00
ara2_7ac87fad,Eluru,03/14/2024,16:10,Evening,9.2,8.47,30.6,,,,3.29,,,2200.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-14 16:10:00
ara2_a2d65cb4,Eluru,03/14/2024,15:55,Evening,10.6,8.47,32.1,,,,1.53,,,2551.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-14 15:55:00
ara2_ff85ba57,Eluru,03/14/2024,15:38,Evening,11.6,8.28,31.8,,,,1.68,,,2500.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-14 15:38:00
ara2_a2d65cb4,Eluru,03/14/2024,07:32,Morning,4.5,8.28,29.6,,0.33,,1.56,23.0,800.0,2551.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-14 07:32:00
ara2_ff85ba57,Eluru,03/14/2024,07:10,Morning,4.0,8.17,29.1,,0.19,,1.66,26.0,2200.0,2500.0,"Rohu (Labeo rohita), Catla (Catla catla)",0.0,Yes,2024-03-14 07:10:00
ara2_7ac87fad,Eluru,03/14/2024,07:10,Morning,3.9,8.27,29.4,,0.19,,1.02,27.0,1500.0,2200.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-14 07:10:00
ara2_054e57af,Eluru,03/13/2024,16:44,Evening,10.3,8.13,31.0,,,,1.95,,,2941.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-13 16:44:00
ara2_96339578,Eluru,03/13/2024,16:18,Evening,10.9,8.23,31.6,,,,2.11,,,5059.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-13 16:18:00
ara2_84b6fb93,Eluru,03/13/2024,15:49,Evening,11.6,8.39,31.3,,,,2.06,,,1681.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-13 15:49:00
ara2_054e57af,Eluru,03/13/2024,07:31,Morning,3.3,7.7,29.0,,0.27,,1.98,27.0,1000.0,2941.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-13 07:31:00
ara2_96339578,Eluru,03/13/2024,07:06,Morning,3.1,7.96,28.6,,0.01,,2.13,30.0,400.0,5059.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-13 07:06:00
ara2_84b6fb93,Eluru,03/13/2024,06:43,Morning,3.3,8.26,28.3,,0.14,,2.0,28.0,1200.0,1681.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-13 06:43:00
ara2_e6feb688,Eluru,03/12/2024,16:17,Evening,9.8,8.26,31.8,,,,5.76,,,2500.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-12 16:17:00
ara2_368849b6,Eluru,03/12/2024,16:10,Evening,8.9,8.43,30.7,,,,1.11,,,2189.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-12 16:10:00
ara2_c4feda19,Eluru,03/12/2024,16:04,Evening,9.1,8.37,32.1,,,,3.72,,,2500.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-12 16:04:00
ara2_e6feb688,Eluru,03/12/2024,07:33,Morning,4.3,8.31,28.9,,0.03,,5.8,30.0,100.0,2500.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-12 07:33:00
ara2_368849b6,Eluru,03/12/2024,07:30,Morning,3.4,8.29,28.4,,0.36,,1.12,28.0,1500.0,2189.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-12 07:30:00
ara2_c4feda19,Eluru,03/12/2024,07:18,Morning,4.9,8.28,29.4,,0.17,,3.75,36.0,100.0,2500.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-12 07:18:00
ara2_8ed50b25,Eluru,03/11/2024,15:45,Evening,8.8,8.43,30.4,,,,1.31,,,35088.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-11 15:45:00
ara2_8ed50b25,Eluru,03/11/2024,06:45,Morning,4.6,8.21,28.1,,0.21,,1.26,29.0,330.0,35088.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-11 06:45:00
ara2_94d5ac19,Eluru,03/09/2024,16:10,Evening,8.6,8.48,30.1,,,,1.29,,,4762.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-09 16:10:00
ara2_d891f276,Eluru,03/09/2024,15:58,Evening,9.3,8.46,30.4,,,,1.22,,,5454.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-09 15:58:00
ara2_249e0180,Eluru,03/09/2024,15:39,Evening,10.4,8.41,30.2,,,,,,,2703.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-09 15:39:00
ara2_94d5ac19,Eluru,03/09/2024,07:39,Morning,4.3,8.36,28.2,,0.26,,1.16,24.0,350.0,4762.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-09 07:39:00
ara2_d891f276,Eluru,03/09/2024,07:10,Morning,4.2,8.31,28.2,,0.12,,1.21,29.0,650.0,5454.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-09 07:10:00
ara2_249e0180,Eluru,03/09/2024,06:49,Morning,4.5,8.21,28.4,,0.24,,0.99,30.0,750.0,2703.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-09 06:49:00
ara2_0c7bd285,Nellore,03/07/2024,16:32,Evening,8.7,8.42,33.0,,0.14,,1.05,30.0,,3000.0,Roopchand,850.0,Yes,2024-03-07 16:32:00
ara2_77fa9764,Eluru,03/07/2024,16:10,Evening,10.2,8.43,30.6,,,,1.36,,,5000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-07 16:10:00
ara2_09faa72c,Eluru,03/07/2024,15:55,Evening,9.9,8.41,30.4,,,,1.28,,,5000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-07 15:55:00
ara2_eb39bc48,Eluru,03/07/2024,15:38,Evening,11.1,8.46,30.1,,,,1.26,,,5555.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-07 15:38:00
ara2_09faa72c,Eluru,03/07/2024,07:10,Morning,4.3,8.17,28.1,,0.21,,1.24,28.0,520.0,5000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-07 07:10:00
ara2_0c7bd285,Nellore,03/07/2024,07:01,Morning,3.5,8.29,30.5,,0.14,,1.04,30.0,80.0,3000.0,Roopchand,850.0,Yes,2024-03-07 07:01:00
ara2_77fa9764,Eluru,03/07/2024,06:45,Morning,3.6,8.14,28.5,,0.31,,1.31,29.0,550.0,5000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-07 06:45:00
ara2_eb39bc48,Eluru,03/07/2024,06:39,Morning,4.8,8.31,28.4,,0.11,,1.21,29.0,715.0,5555.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-07 06:39:00
ara2_79cf3b3a,Nellore,03/06/2024,16:35,Evening,9.1,8.37,32.8,,0.19,,0.98,30.0,,2875.0,Roopchand,900.0,Yes,2024-03-06 16:35:00
ara2_99d6094f,Eluru,03/06/2024,16:30,Evening,8.9,8.41,30.1,,,,2.21,,,60000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-06 16:30:00
ara2_7d060b2c,Eluru,03/06/2024,16:22,Evening,11.0,8.45,31.5,,,,7.7,,,1818.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-06 16:22:00
ara2_8a37ac9f,Nellore,03/06/2024,16:19,Evening,9.7,8.33,33.2,,0.09,,0.89,31.0,,1500.0,Roopchand,750.0,Yes,2024-03-06 16:19:00
ara2_20b9b3b1,Eluru,03/06/2024,16:10,Evening,9.1,8.39,30.2,,,,1.41,,,60000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-06 16:10:00
ara2_2ae80458,Eluru,03/06/2024,15:48,Evening,11.4,8.47,30.4,,,,1.42,,,6000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-06 15:48:00
ara2_99d6094f,Eluru,03/06/2024,07:30,Morning,4.4,8.11,28.4,,0.31,,1.21,31.0,60.0,60000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-06 07:30:00
ara2_79cf3b3a,Nellore,03/06/2024,07:25,Morning,3.4,8.11,30.0,,0.19,,0.99,30.0,100.0,2875.0,Roopchand,900.0,Yes,2024-03-06 07:25:00
ara2_7d060b2c,Eluru,03/06/2024,07:18,Morning,3.9,8.33,27.9,,0.04,,7.72,26.0,400.0,1818.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-06 07:18:00
ara2_2ae80458,Eluru,03/06/2024,07:10,Morning,4.2,8.31,28.2,,0.12,,1.32,29.0,250.0,6000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-06 07:10:00
ara2_8a37ac9f,Nellore,03/06/2024,06:55,Morning,3.7,8.09,30.2,,0.09,,0.88,31.0,60.0,1500.0,Roopchand,750.0,Yes,2024-03-06 06:55:00
ara2_20b9b3b1,Eluru,03/06/2024,06:50,Morning,4.6,8.14,28.5,,0.21,,1.25,28.0,60.0,60000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-06 06:50:00
ara2_ee15e2a0,Nellore,03/05/2024,17:21,Evening,10.8,8.24,33.2,,0.02,,1.08,32.0,,3000.0,"Catla (Catla catla), Rohu (Labeo rohita)",250.0,Yes,2024-03-05 17:21:00
ara2_ea9c93a5,Nellore,03/05/2024,17:12,Evening,9.2,8.32,32.8,,0.0,,1.15,31.0,,2727.0,"Catla (Catla catla), Rohu (Labeo rohita)",250.0,Yes,2024-03-05 17:12:00
ara2_0c7bd285,Nellore,03/05/2024,16:53,Evening,8.5,8.63,33.1,,0.14,,0.106,30.0,,3000.0,Roopchand,850.0,No,2024-03-05 16:53:00
ara2_65a854d9,Nellore,03/05/2024,16:36,Evening,10.9,8.17,33.7,,0.0,,1.32,38.0,,3167.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-05 16:36:00
ara2_8ae86d8e,Eluru,03/05/2024,16:27,Evening,11.4,8.16,31.2,,,,1.51,,,25000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-05 16:27:00
ara2_c5671cf4,Nellore,03/05/2024,16:14,Evening,10.2,8.32,33.8,,0.19,,1.96,31.0,,4545.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2024-03-05 16:14:00
ara2_7f72325e,Eluru,03/05/2024,16:13,Evening,9.4,8.34,32.1,,,,1.07,,,,,,Yes,2024-03-05 16:13:00
ara2_a6551d54,Eluru,03/05/2024,16:08,Evening,11.6,8.39,31.3,,,,1.44,,,50000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-05 16:08:00
ara2_6ec2f0e5,Eluru,03/05/2024,15:50,Evening,11.9,8.42,31.1,,,,1.28,,,8000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-05 15:50:00
ara2_20dd0295,Eluru,03/05/2024,15:47,Evening,11.4,8.44,31.2,,,,6.57,,,4000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-05 15:47:00
ara2_60dd3e14,Eluru,03/05/2024,15:38,Evening,11.1,8.44,31.7,,,,7.24,,,8666.0,"Rohu (Labeo rohita), Catla (Catla catla), Pangasius",,Yes,2024-03-05 15:38:00
ara2_ee15e2a0,Nellore,03/05/2024,07:53,Morning,4.8,7.99,30.4,,0.02,,1.07,32.0,80.0,3000.0,"Catla (Catla catla), Rohu (Labeo rohita)",250.0,Yes,2024-03-05 07:53:00
ara2_ea9c93a5,Nellore,03/05/2024,07:34,Morning,3.4,8.03,30.7,,0.0,,1.13,31.0,90.0,2727.0,"Catla (Catla catla), Rohu (Labeo rohita)",250.0,Yes,2024-03-05 07:34:00
ara2_a6551d54,Eluru,03/05/2024,07:20,Morning,4.4,8.26,28.6,,0.12,,1.47,30.0,50.0,50000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-05 07:20:00
ara2_60dd3e14,Eluru,03/05/2024,07:19,Morning,3.7,8.27,27.6,,0.0,,0.75,24.0,180.0,,,,Yes,2024-03-05 07:19:00
ara2_0c7bd285,Nellore,03/05/2024,07:19,Morning,3.2,8.41,30.8,,0.14,,1.07,30.0,80.0,3000.0,Roopchand,850.0,Yes,2024-03-05 07:19:00
ara2_20dd0295,Eluru,03/05/2024,07:09,Morning,4.9,8.38,28.0,,0.38,,0.66,28.0,180.0,4000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-05 07:09:00
ara2_65a854d9,Nellore,03/05/2024,07:03,Morning,4.6,7.93,31.0,,0.0,,1.3,38.0,80.0,,,,Yes,2024-03-05 07:03:00
ara2_8ae86d8e,Eluru,03/05/2024,06:53,Morning,3.3,8.12,26.9,,0.08,,1.56,30.0,13.0,25000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-05 06:53:00
ara2_6ec2f0e5,Eluru,03/05/2024,06:48,Morning,4.6,8.31,28.9,,0.19,,1.29,29.0,500.0,8000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-05 06:48:00
ara2_7f72325e,Eluru,03/05/2024,06:31,Morning,4.3,8.32,28.8,,0.21,,1.08,33.0,400.0,,,,Yes,2024-03-05 06:31:00
ara2_c5671cf4,Nellore,03/05/2024,06:28,Morning,3.6,8.11,31.1,,0.19,,1.98,31.0,300.0,4545.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2024-03-05 06:28:00
ara2_88abf248,Nellore,03/04/2024,17:19,Evening,10.6,8.16,32.8,,0.11,,1.06,33.0,,1964.0,"Rohu (Labeo rohita), Roopchand",500.0,Yes,2024-03-04 17:19:00
ara2_b0010581,Nellore,03/04/2024,17:03,Evening,10.3,8.29,32.8,,0.0,,0.69,32.0,,50000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-04 17:03:00
ara2_a1c0497f,Eluru,03/04/2024,16:43,Evening,11.6,8.42,31.3,,,,1.3,,,13500.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-04 16:43:00
ara2_07d25a85,Nellore,03/04/2024,16:41,Evening,9.6,8.32,33.2,,0.17,,1.53,32.0,,3000.0,Roopchand,950.0,Yes,2024-03-04 16:41:00
ara2_f5124b92,Eluru,03/04/2024,16:26,Evening,10.9,8.36,29.7,,,,0.76,,,2222.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-04 16:26:00
ara2_17b9d7b4,Nellore,03/04/2024,16:23,Evening,9.1,8.37,32.4,,0.21,,1.02,29.0,,3000.0,Roopchand,950.0,Yes,2024-03-04 16:23:00
ara2_4441fb4f,Eluru,03/04/2024,16:18,Evening,11.7,8.46,29.7,,,,0.7,,,33333.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-04 16:18:00
ara2_88abf248,Nellore,03/04/2024,07:49,Morning,4.2,7.87,30.2,,0.11,,1.08,33.0,80.0,1964.0,"Rohu (Labeo rohita), Roopchand",500.0,Yes,2024-03-04 07:49:00
ara2_a1c0497f,Eluru,03/04/2024,07:35,Morning,3.0,8.16,27.5,,0.09,,1.29,28.0,100.0,13500.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-04 07:35:00
ara2_b0010581,Nellore,03/04/2024,07:19,Morning,3.9,8.05,30.4,,0.0,,0.68,32.0,80.0,,,,Yes,2024-03-04 07:19:00
ara2_f5124b92,Eluru,03/04/2024,07:18,Morning,3.7,8.22,27.8,,0.26,,0.74,26.0,300.0,2222.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-04 07:18:00
ara2_4441fb4f,Eluru,03/04/2024,06:58,Morning,4.6,8.13,27.9,,0.03,,0.69,30.0,150.0,,,,Yes,2024-03-04 06:58:00
ara2_07d25a85,Nellore,03/04/2024,06:49,Morning,3.5,8.05,30.2,,0.17,,1.52,32.0,160.0,3000.0,Roopchand,950.0,Yes,2024-03-04 06:49:00
ara2_17b9d7b4,Nellore,03/04/2024,06:35,Morning,3.2,8.12,29.9,,0.21,,1.01,29.0,90.0,3000.0,Roopchand,950.0,Yes,2024-03-04 06:35:00
ara2_f5e499f4,Eluru,03/03/2024,16:30,Evening,10.8,8.44,30.2,,,,2.29,,,14911.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-03 16:30:00
ara2_970ce848,Eluru,03/03/2024,16:30,Evening,10.8,8.44,30.2,,,,2.29,,,3512.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-03 16:30:00
ara2_e74f26b3,Eluru,03/03/2024,16:15,Evening,11.8,8.39,30.1,,,,2.12,,,,,,Yes,2024-03-03 16:15:00
ara2_31afc592,Eluru,03/03/2024,16:14,Evening,11.3,8.48,30.6,,,,1.81,,,2715.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-03 16:14:00
ara2_e985ca4a,Eluru,03/03/2024,16:05,Evening,11.6,8.46,31.4,,,,2.03,,,,,,Yes,2024-03-03 16:05:00
ara2_f5c44392,Eluru,03/03/2024,15:43,Evening,11.3,8.46,31.3,,,,2.38,,,2892.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-03 15:43:00
ara2_46286ebb,Eluru,03/03/2024,15:40,Evening,11.4,8.47,31.2,,,,1.26,,,2000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-03 15:40:00
ara2_f5e499f4,Eluru,03/03/2024,07:50,Morning,4.9,8.29,28.4,,0.16,,2.19,30.0,100.0,14911.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-03 07:50:00
ara2_f5c44392,Eluru,03/03/2024,07:49,Morning,3.3,8.36,28.1,,0.38,,2.36,24.0,700.0,,,,Yes,2024-03-03 07:49:00
ara2_e985ca4a,Eluru,03/03/2024,07:42,Morning,3.2,8.35,29.1,,0.16,,2.05,24.0,300.0,7473.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-03 07:42:00
ara2_970ce848,Eluru,03/03/2024,07:40,Morning,4.9,8.29,28.4,,0.16,,2.19,30.0,450.0,3512.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-03 07:40:00
ara2_31afc592,Eluru,03/03/2024,07:29,Morning,3.7,8.1,28.7,,0.34,,1.83,26.0,800.0,2715.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-03 07:29:00
ara2_e74f26b3,Eluru,03/03/2024,07:10,Morning,4.8,8.21,27.9,,0.12,,1.26,30.0,1050.0,2000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-03 07:10:00
ara2_46286ebb,Eluru,03/03/2024,06:45,Morning,3.9,8.32,28.1,,0.16,,1.28,29.0,1500.0,2000.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-03-03 06:45:00
ara2_ac267ebf,Eluru,03/02/2024,15:45,Evening,11.2,8.46,31.4,,,,2.2,,,6767.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-02 15:45:00
ara2_ac267ebf,Eluru,03/02/2024,07:20,Morning,4.6,8.34,28.1,,0.41,,2.26,28.0,250.0,6767.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-03-02 07:20:00
ara2_e985ca4a,Eluru,02/28/2024,16:29,Evening,16.0,8.68,30.2,,,,2.09,,,6875.0,"Catla (Catla catla), Rohu (Labeo rohita)",,No,2024-02-28 16:29:00
ara2_a90d90d1,Eluru,02/28/2024,16:25,Evening,12.0,8.43,32.3,,,,1.38,,,6000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-28 16:25:00
ara2_31afc592,Eluru,02/28/2024,16:21,Evening,20.0,8.56,30.4,,,,1.92,,,2715.0,"Catla (Catla catla), Rohu (Labeo rohita)",,No,2024-02-28 16:21:00
ara2_f8742535,Eluru,02/28/2024,15:55,Evening,11.3,8.41,32.2,,,,1.35,,,6500.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-28 15:55:00
ara2_f5c44392,Eluru,02/28/2024,15:52,Evening,20.1,8.56,31.1,,,,2.2,,,2892.0,"Rohu (Labeo rohita), Catla (Catla catla)",,No,2024-02-28 15:52:00
ara2_ac267ebf,Eluru,02/28/2024,15:35,Evening,11.1,8.77,31.6,,,,2.24,,,6767.0,"Catla (Catla catla), Rohu (Labeo rohita)",,No,2024-02-28 15:35:00
ara2_f5c44392,Eluru,02/28/2024,07:56,Morning,4.3,8.2,27.5,,0.42,,2.21,30.0,700.0,2892.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-02-28 07:56:00
ara2_a90d90d1,Eluru,02/28/2024,07:45,Morning,4.9,8.4,27.9,,0.23,,1.37,28.0,260.0,6000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-28 07:45:00
ara2_f8742535,Eluru,02/28/2024,07:35,Morning,4.6,8.36,28.3,,0.11,,1.36,32.0,350.0,6500.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-28 07:35:00
ara2_e985ca4a,Eluru,02/28/2024,07:23,Morning,3.3,8.53,28.1,,0.03,,2.11,26.0,350.0,6875.0,"Catla (Catla catla), Rohu (Labeo rohita)",,No,2024-02-28 07:23:00
ara2_31afc592,Eluru,02/28/2024,07:03,Morning,4.6,8.03,28.1,,0.2,,1.95,28.0,800.0,2715.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-28 07:03:00
ara2_ac267ebf,Eluru,02/28/2024,06:45,Morning,5.6,8.88,28.2,,0.21,,2.29,29.0,150.0,6767.0,"Catla (Catla catla), Rohu (Labeo rohita)",,No,2024-02-28 06:45:00
ara2_6bbd0878,Nellore,02/27/2024,16:38,Evening,11.3,8.27,33.2,,0.06,,0.8,33.0,,90910.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-27 16:38:00
ara2_b18c32b8,Nellore,02/27/2024,16:08,Evening,10.3,8.19,32.7,,0.07,,0.92,35.0,,2600.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-27 16:08:00
ara2_6bbd0878,Nellore,02/27/2024,07:15,Morning,4.1,8.06,30.1,,0.06,,0.81,33.0,30.0,90910.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-27 07:15:00
ara2_b18c32b8,Nellore,02/27/2024,06:23,Morning,3.6,7.91,30.3,,0.07,,0.91,35.0,10.0,,,,Yes,2024-02-27 06:23:00
ara2_ac267ebf,Eluru,02/26/2024,16:40,Evening,8.6,8.75,29.9,,,,2.1,,,6767.0,"Catla (Catla catla), Rohu (Labeo rohita)",,No,2024-02-26 16:40:00
ara2_0d53cd07,Nellore,02/26/2024,16:31,Evening,8.9,8.27,33.5,,0.01,,0.89,32.0,,4091.0,Roopchand,650.0,Yes,2024-02-26 16:31:00
ara2_98d96403,Nellore,02/26/2024,16:18,Evening,9.2,8.42,33.2,,0.34,,0.93,28.0,,3333.0,Roopchand,700.0,Yes,2024-02-26 16:18:00
ara2_7c20400e,Eluru,02/26/2024,16:13,Evening,8.3,8.49,29.6,,,,1.95,,,10000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-26 16:13:00
ara2_cf6f1332,Eluru,02/26/2024,16:06,Evening,11.5,8.47,30.0,,,,2.26,,,2200.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-02-26 16:06:00
ara2_7ed0eacc,Nellore,02/26/2024,16:03,Evening,9.6,8.31,33.2,,0.07,,0.84,30.0,,3000.0,"Rohu (Labeo rohita), Catla (Catla catla), Roopchand",500.0,Yes,2024-02-26 16:03:00
ara2_725e7f3b,Eluru,02/26/2024,15:51,Evening,8.4,8.45,28.3,,,,2.21,,,3211.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-26 15:51:00
ara2_cd998399,Eluru,02/26/2024,15:44,Evening,10.4,8.49,28.8,,,,1.7,,,2485.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-02-26 15:44:00
ara2_ac267ebf,Eluru,02/26/2024,08:30,Morning,3.7,8.48,27.5,,0.32,,2.12,29.0,150.0,6767.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-26 08:30:00
ara2_7c20400e,Eluru,02/26/2024,07:30,Morning,3.0,8.3,26.9,,0.07,,1.99,30.0,300.0,10000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-26 07:30:00
ara2_cf6f1332,Eluru,02/26/2024,07:23,Morning,3.6,8.3,27.2,,0.33,,2.27,23.0,1250.0,2200.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-02-26 07:23:00
ara2_725e7f3b,Eluru,02/26/2024,07:08,Morning,4.6,8.38,27.7,,0.23,,2.15,26.0,1000.0,3211.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2024-02-26 07:08:00
ara2_0d53cd07,Nellore,02/26/2024,07:05,Morning,3.8,7.96,30.3,,0.01,,0.89,32.0,80.0,4091.0,Roopchand,650.0,Yes,2024-02-26 07:05:00
ara2_cd998399,Eluru,02/26/2024,06:56,Morning,3.3,8.3,27.7,,0.01,,1.7,28.0,1000.0,2485.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2024-02-26 06:56:00
